user_id,monthly_price,discount_percent,churned,churn_date
2518,499,30,1,2024-01-04
2519,999,20,0,
2520,999,10,1,2024-05-21
2521,999,30,0,
2522,499,0,0,
2523,499,30,0,
2524,499,30,0,
2525,999,10,0,
2526,499,0,0,
2527,499,10,0,
2528,1999,40,0,
2529,499,0,1,2024-12-31
2530,1999,0,0,
2531,999,20,0,
2532,999,20,1,2025-07-16
2533,499,0,0,
2534,499,30,0,
2535,999,30,0,
2536,999,0,0,
2537,999,40,0,
2538,499,0,0,
2539,999,0,0,
2540,999,0,0,
2541,999,10,1,2024-10-03
2542,999,40,0,
2543,999,0,1,2024-03-05
2544,999,10,1,2025-06-01
2545,499,0,0,
2546,499,0,1,2024-06-19
2547,499,40,1,2024-10-13
2548,499,20,0,
2549,499,20,1,2025-12-22
2550,499,20,0,
2551,499,0,0,
2552,499,0,0,
2553,999,0,0,
2554,1999,40,0,
2555,499,20,0,
2556,1999,10,1,2024-07-17
2557,999,10,0,
2558,499,30,1,2025-01-17
2559,499,0,0,
2560,999,0,0,
2561,999,0,0,
2562,999,30,0,
2563,499,20,0,
2564,499,10,1,2025-02-28
2565,499,0,0,
2566,499,0,0,
2567,499,0,0,
2568,499,30,0,
2569,999,30,0,
2570,1999,10,0,
2571,499,0,0,
2572,1999,30,0,
2573,499,10,0,
2574,499,0,0,
2575,499,0,0,
2576,999,20,0,
2577,1999,30,1,2024-12-18
2578,999,10,0,
2579,499,0,0,
2580,999,0,0,
2581,499,0,0,
2582,1999,30,0,
2583,999,0,0,
2584,499,0,1,2023-11-24
2585,999,20,0,
2586,999,0,0,
2587,499,0,0,
2588,999,10,0,
2589,499,20,0,
2590,999,0,0,
2591,999,40,0,
2592,999,10,0,
2593,999,30,0,
2594,999,10,1,2025-01-22
2595,499,10,0,
2596,999,40,0,
2597,499,20,0,
2598,499,0,0,
2599,499,10,0,
2600,499,0,0,
2601,999,0,0,
2602,499,30,0,
2603,999,20,0,
2604,499,0,0,
2605,499,0,0,
2606,999,10,0,
2607,499,0,0,
2608,499,0,0,
2609,999,0,0,
2610,499,20,0,
2611,999,10,0,
2612,499,0,1,2024-08-02
2613,499,30,1,2024-02-13
2614,999,30,0,
2615,499,10,0,
2616,499,0,0,
2617,499,10,0,
2618,499,20,0,
2619,999,0,0,
2620,499,20,0,
2621,999,20,0,
2622,1999,30,0,
2623,499,0,0,
2624,1999,0,0,
2625,499,0,0,
2626,1999,30,1,2023-08-29
2627,499,0,0,
2628,999,20,0,
2629,499,40,1,2025-09-30
2630,499,30,0,
2631,999,10,0,
2632,999,30,0,
2633,499,20,0,
2634,499,30,0,
2635,999,0,0,
2636,999,20,0,
2637,1999,10,0,
2638,999,10,0,
2639,1999,20,0,
2640,999,0,1,2024-06-24
2641,499,0,0,
2642,499,10,0,
2643,999,0,1,2025-07-02
2644,999,0,0,
2645,499,40,0,
2646,499,0,0,
2647,1999,0,0,
2648,999,0,1,2023-12-31
2649,499,10,0,
2650,499,30,1,2024-09-05
2651,499,0,0,
2652,499,20,0,
2653,499,0,0,
2654,499,20,0,
2655,999,20,0,
2656,499,20,1,2023-09-13
2657,999,30,0,
2658,1999,30,0,
2659,499,40,0,
2660,999,20,0,
2661,499,20,0,
2662,1999,0,0,
2663,499,0,0,
2664,999,10,0,
2665,999,20,0,
2666,499,0,1,2024-09-07
2667,499,0,0,
2668,999,20,0,
2669,999,0,0,
2670,499,10,0,
2671,999,10,0,
2672,499,30,1,2025-01-15
2673,999,10,0,
2674,499,0,0,
2675,1999,0,0,
2676,499,0,0,
2677,499,0,0,
2678,499,20,0,
2679,499,10,0,
2680,999,20,0,
2681,499,20,1,2024-08-30
2682,999,10,0,
2683,499,30,1,2025-01-14
2684,499,30,1,2024-06-12
2685,499,0,1,2025-02-09
2686,499,10,1,2024-10-21
2687,499,0,1,2025-01-07
2688,499,20,0,
2689,499,0,1,2023-05-01
2690,499,20,1,2023-12-21
2691,999,0,1,2025-07-06
2692,999,0,0,
2693,499,0,0,
2694,499,40,0,
2695,1999,0,0,
2696,999,30,0,
2697,999,30,1,2023-10-19
2698,499,0,0,
2699,999,10,0,
2700,999,30,0,
2701,999,20,0,
2702,1999,0,0,
2703,499,30,0,
2704,499,0,0,
2705,999,0,0,
2706,999,0,0,
2707,499,20,1,2024-05-25
2708,499,0,0,
2709,499,30,0,
2710,499,0,1,2024-06-17
2711,999,0,1,2025-06-24
2712,999,30,0,
2713,499,30,0,
2714,499,10,0,
2715,499,10,1,2025-07-17
2716,499,20,0,
2717,999,20,1,2024-12-16
2718,1999,10,0,
2719,999,30,0,
2720,499,30,1,2024-06-07
2721,1999,30,0,
2722,999,0,0,
2723,999,0,0,
2724,499,0,0,
2725,499,30,0,
2726,499,0,0,
2727,499,0,0,
2728,499,30,1,2025-06-18
2729,499,0,0,
2730,499,0,0,
2731,999,30,0,
2732,499,0,0,
2733,499,30,0,
2734,1999,0,1,2025-09-20
2735,1999,0,0,
2736,999,0,0,
2737,1999,30,1,2025-08-29
2738,999,20,0,
2739,1999,0,0,
2740,499,20,0,
2741,499,0,0,
2742,499,10,1,2023-10-06
2743,499,0,0,
2744,499,30,1,2025-01-31
2745,999,10,1,2024-08-30
2746,999,30,1,2023-09-03
2747,999,10,0,
2748,499,10,1,2024-10-15
2749,999,20,0,
2750,999,20,0,
2751,499,0,0,
2752,999,10,0,
2753,499,20,1,2025-03-22
2754,499,10,1,2024-09-24
2755,1999,0,0,
2756,499,0,1,2024-12-17
2757,499,20,0,
2758,1999,0,0,
2759,999,0,0,
2760,499,0,1,2024-03-04
2761,499,0,0,
2762,499,0,0,
2763,999,30,0,
2764,499,0,1,2025-11-12
2765,499,10,0,
2766,1999,30,0,
2767,999,40,1,2024-09-29
2768,499,20,0,
2769,999,40,1,2024-03-12
2770,999,10,0,
2771,499,20,0,
2772,499,30,0,
2773,999,0,0,
2774,499,0,1,2024-08-31
2775,999,20,0,
2776,499,0,0,
2777,499,0,0,
2778,499,30,1,2025-05-24
2779,499,0,0,
2780,499,0,0,
2781,499,30,0,
2782,999,0,0,
2783,1999,30,0,
2784,999,10,0,
2785,1999,30,1,2025-06-11
2786,499,30,0,
2787,1999,10,1,2025-01-28
2788,499,30,0,
2789,1999,20,1,2023-09-17
2790,1999,10,0,
2791,999,10,1,2025-08-17
2792,1999,0,1,2025-03-21
2793,999,30,0,
2794,499,0,0,
2795,499,0,0,
2796,999,20,0,
2797,499,0,0,
2798,999,10,0,
2799,1999,10,0,
2800,499,10,1,2025-02-05
2801,999,0,0,
2802,1999,30,0,
2803,1999,20,0,
2804,1999,0,1,2025-02-25
2805,999,0,1,2024-04-05
2806,1999,10,0,
2807,999,10,1,2024-09-05
2808,499,30,0,
2809,499,0,0,
2810,999,30,0,
2811,499,20,0,
2812,999,10,0,
2813,999,30,0,
2814,499,30,0,
2815,999,20,0,
2816,999,0,0,
2817,499,0,0,
2818,499,10,0,
2819,499,0,0,
2820,499,10,0,
2821,1999,10,1,2024-07-22
2822,499,10,0,
2823,999,10,1,2024-06-30
2824,499,0,0,
2825,499,0,0,
2826,999,10,0,
2827,999,10,0,
2828,499,0,1,2024-07-03
2829,499,0,0,
2830,499,0,0,
2831,499,10,0,
2832,999,10,0,
2833,499,0,0,
2834,499,20,0,
2835,499,10,0,
2836,1999,20,0,
2837,1999,30,0,
2838,499,0,0,
2839,999,0,1,2025-10-20
2840,499,20,1,2024-01-15
2841,499,30,1,2024-10-18
2842,999,10,0,
2843,1999,0,0,
2844,1999,30,1,2025-07-07
2845,999,10,0,
2846,499,10,1,2023-11-18
2847,999,10,0,
2848,499,0,0,
2849,999,20,0,
2850,499,20,0,
2851,999,40,0,
2852,499,0,0,
2853,499,20,0,
2854,1999,10,1,2024-07-16
2855,499,30,0,
2856,999,0,0,
2857,499,20,0,
2858,499,20,0,
2859,499,20,0,
2860,499,30,0,
2861,1999,10,0,
2862,499,20,0,
2863,1999,20,1,2024-11-07
2864,999,0,0,
2865,499,0,0,
2866,999,0,0,
2867,999,20,0,
2868,999,0,0,
2869,499,20,1,2024-06-15
2870,499,0,0,
2871,1999,10,0,
2872,1999,0,0,
2873,1999,0,0,
2874,499,0,0,
2875,999,30,0,
2876,499,0,0,
2877,499,0,0,
2878,499,30,1,2025-02-26
2879,999,10,0,
2880,499,20,0,
2881,499,30,0,
2882,1999,20,0,
2883,499,20,0,
2884,499,10,0,
2885,499,20,0,
2886,1999,40,0,
2887,999,30,0,
2888,499,20,0,
2889,999,0,0,
2890,999,40,1,2025-05-10
2891,499,0,0,
2892,999,0,0,
2893,999,0,1,2024-12-22
2894,999,0,0,
2895,499,20,1,2023-11-23
2896,1999,0,0,
2897,999,0,0,
2898,499,0,0,
2899,499,0,0,
2900,499,20,0,
2901,499,20,1,2025-06-13
2902,999,20,1,2023-08-29
2903,499,20,0,
2904,499,0,0,
2905,999,20,1,2025-04-18
2906,499,20,0,
2907,1999,0,0,
2908,499,10,0,
2909,499,0,0,
2910,499,0,0,
2911,499,10,0,
2912,499,0,1,2024-10-17
2913,999,0,0,
2914,1999,0,0,
2915,499,0,1,2024-08-14
2916,999,0,0,
2917,999,20,0,
2918,999,0,0,
2919,499,30,1,2024-03-30
2920,499,30,0,
2921,499,20,1,2024-09-19
2922,999,0,0,
2923,999,30,0,
2924,499,10,0,
2925,499,0,0,
2926,1999,20,0,
2927,999,0,0,
2928,1999,10,0,
2929,999,20,1,2023-12-21
2930,499,0,0,
2931,999,0,0,
2932,999,40,0,
2933,499,20,0,
2934,999,0,0,
2935,999,10,0,
2936,499,0,0,
2937,999,30,0,
2938,999,10,1,2024-09-13
2939,1999,30,0,
2940,499,40,1,2024-05-15
2941,499,40,0,
2942,999,0,0,
2943,499,30,0,
2944,999,0,0,
2945,999,0,0,
2946,499,0,0,
2947,999,20,0,
2948,999,20,0,
2949,499,20,0,
2950,1999,30,0,
2951,999,10,1,2024-06-27
2952,999,10,0,
2953,999,20,0,
2954,499,20,1,2024-07-14
2955,1999,10,0,
2956,999,30,0,
2957,999,0,0,
2958,1999,20,0,
2959,499,0,0,
2960,999,10,0,
2961,499,30,0,
2962,499,0,0,
2963,499,30,0,
2964,1999,10,0,
2965,1999,20,0,
2966,999,20,0,
2967,999,0,0,
2968,999,30,0,
2969,1999,0,0,
2970,499,10,0,
2971,499,30,0,
2972,499,0,0,
2973,999,10,0,
2974,999,0,1,2024-12-26
2975,499,0,0,
2976,499,0,0,
2977,999,30,1,2023-03-24
2978,499,10,1,2024-09-14
2979,999,0,0,
2980,1999,30,0,
2981,499,0,0,
2982,499,20,0,
2983,999,10,0,
2984,999,20,0,
2985,999,0,0,
2986,1999,20,0,
2987,499,30,0,
2988,999,0,0,
2989,999,0,0,
2990,1999,40,0,
2991,499,0,0,
2992,999,0,0,
2993,999,0,0,
2994,499,0,0,
2995,499,10,0,
2996,1999,0,0,
2997,499,0,0,
2998,499,30,0,
2999,499,20,0,
3000,1999,0,0,
3001,999,0,0,
3002,999,40,0,
3003,499,40,0,
3004,999,40,0,
3005,999,30,0,
3006,999,20,0,
3007,1999,0,0,
3008,499,40,0,
3009,999,20,0,
3010,499,20,0,
3011,999,20,0,
3012,499,10,1,2023-04-27
3013,499,10,0,
3014,499,0,1,2025-12-16
3015,999,0,0,
3016,499,10,0,
3017,999,10,1,2024-05-29
3018,499,30,0,
3019,499,10,0,
3020,999,30,0,
3021,499,0,0,
3022,499,30,0,
3023,999,0,0,
3024,499,10,0,
3025,499,0,0,
3026,499,0,0,
3027,1999,0,0,
3028,999,20,0,
3029,999,0,1,2024-05-30
3030,999,30,0,
3031,499,20,0,
3032,499,10,0,
3033,999,20,0,
3034,499,0,0,
3035,499,10,0,
3036,499,20,0,
3037,499,0,0,
3038,1999,20,0,
3039,499,10,0,
3040,999,10,0,
3041,499,20,0,
3042,1999,10,1,2023-08-04
3043,499,0,0,
3044,499,0,0,
3045,999,20,1,2024-12-05
3046,999,0,1,2025-01-22
3047,499,30,0,
3048,499,10,1,2024-03-21
3049,499,20,0,
3050,499,0,1,2025-10-16
3051,499,0,0,
3052,499,30,0,
3053,499,0,0,
3054,499,0,0,
3055,999,0,1,2023-09-19
3056,1999,0,0,
3057,999,0,1,2024-09-14
3058,499,30,0,
3059,499,0,0,
3060,1999,30,1,2025-04-10
3061,499,10,0,
3062,499,30,0,
3063,999,20,1,2024-03-10
3064,999,0,0,
3065,999,20,0,
3066,499,0,0,
3067,499,30,1,2025-02-24
3068,1999,30,0,
3069,499,0,0,
3070,999,10,0,
3071,999,10,0,
3072,999,10,0,
3073,499,0,1,2024-03-06
3074,499,0,0,
3075,999,30,0,
3076,1999,0,0,
3077,1999,0,0,
3078,499,0,1,2025-04-01
3079,499,0,0,
3080,1999,20,0,
3081,999,10,0,
3082,1999,10,0,
3083,499,20,0,
3084,999,30,0,
3085,999,0,1,2024-10-29
3086,999,0,0,
3087,499,0,0,
3088,499,30,0,
3089,999,10,0,
3090,499,0,0,
3091,499,0,0,
3092,1999,30,0,
3093,499,0,0,
3094,999,0,0,
3095,499,20,0,
3096,999,30,0,
3097,1999,10,0,
3098,499,20,0,
3099,499,10,0,
3100,499,20,0,
3101,499,10,0,
3102,999,30,1,2026-01-26
3103,1999,0,0,
3104,499,20,0,
3105,499,20,0,
3106,499,30,0,
3107,999,20,0,
3108,499,10,0,
3109,999,0,0,
3110,999,30,1,2025-04-25
3111,999,30,1,2025-11-17
3112,499,10,0,
3113,999,0,0,
3114,499,20,0,
3115,499,0,0,
3116,1999,0,1,2023-03-18
3117,999,0,1,2024-08-27
3118,499,20,0,
3119,499,30,1,2023-08-18
3120,499,0,0,
3121,499,30,1,2025-01-25
3122,499,10,1,2024-07-19
3123,499,30,1,2025-03-15
3124,499,0,1,2024-03-24
3125,999,10,0,
3126,999,10,1,2024-08-15
3127,999,10,0,
3128,499,30,1,2025-03-28
3129,1999,30,0,
3130,999,20,0,
3131,999,0,1,2024-10-11
3132,999,0,1,2025-05-08
3133,1999,0,0,
3134,999,20,0,
3135,499,0,0,
3136,999,40,0,
3137,999,0,0,
3138,999,0,0,
3139,999,30,1,2023-10-06
3140,499,20,0,
3141,499,10,1,2024-10-25
3142,1999,30,1,2024-07-25
3143,999,30,1,2025-02-27
3144,999,30,1,2024-12-04
3145,499,30,0,
3146,499,0,0,
3147,1999,10,1,2024-09-04
3148,999,20,1,2024-08-03
3149,999,10,1,2023-05-16
3150,499,20,0,
3151,999,30,0,
3152,499,0,0,
3153,999,10,0,
3154,499,10,0,
3155,499,0,1,2024-12-31
3156,999,0,0,
3157,1999,20,0,
3158,499,30,0,
3159,999,20,0,
3160,499,10,0,
3161,499,20,0,
3162,499,40,0,
3163,499,0,0,
3164,999,20,0,
3165,499,10,0,
3166,499,20,0,
3167,1999,0,0,
3168,499,40,1,2025-09-05
3169,999,0,0,
3170,499,0,0,
3171,999,0,1,2024-07-21
3172,499,20,1,2024-09-29
3173,499,20,0,
3174,499,0,1,2025-10-26
3175,499,0,0,
3176,499,0,0,
3177,999,20,0,
3178,1999,30,0,
3179,999,0,0,
3180,999,10,0,
3181,499,0,1,2024-03-07
3182,499,10,0,
3183,499,20,0,
3184,499,10,0,
3185,999,0,0,
3186,999,30,1,2024-02-24
3187,499,30,1,2023-12-22
3188,499,40,0,
3189,999,10,1,2024-05-01
3190,999,0,0,
3191,499,20,0,
3192,1999,20,0,
3193,1999,30,0,
3194,499,0,0,
3195,499,30,0,
3196,999,10,0,
3197,1999,0,0,
3198,1999,0,0,
3199,499,30,0,
3200,499,0,0,
3201,999,20,0,
3202,999,10,0,
3203,499,0,0,
3204,1999,20,0,
3205,999,0,0,
3206,999,20,1,2024-10-06
3207,1999,10,0,
3208,999,0,0,
3209,499,20,1,2025-05-04
3210,999,30,0,
3211,499,0,0,
3212,999,10,0,
3213,499,0,0,
3214,999,30,0,
3215,499,40,1,2025-05-25
3216,499,10,0,
3217,499,0,0,
3218,499,30,0,
3219,999,10,0,
3220,999,10,1,2024-04-23
3221,999,0,0,
3222,499,20,0,
3223,499,20,1,2024-02-13
3224,499,0,0,
3225,499,0,0,
3226,1999,10,0,
3227,499,10,0,
3228,499,0,0,
3229,499,0,0,
3230,499,0,0,
3231,999,30,0,
3232,999,0,0,
3233,499,30,1,2023-10-30
3234,499,10,0,
3235,499,20,0,
3236,499,30,0,
3237,499,0,0,
3238,1999,20,0,
3239,999,20,0,
3240,999,40,0,
3241,499,0,0,
3242,499,10,0,
3243,999,40,0,
3244,999,0,0,
3245,999,40,0,
3246,499,30,1,2024-03-18
3247,999,0,0,
3248,499,0,0,
3249,1999,0,0,
3250,999,0,0,
3251,999,10,0,
3252,499,30,1,2025-04-17
3253,999,10,0,
3254,499,10,0,
3255,499,0,0,
3256,499,20,0,
3257,999,10,0,
3258,499,20,0,
3259,499,10,0,
3260,1999,30,0,
3261,499,20,0,
3262,999,0,0,
3263,499,0,0,
3264,499,0,0,
3265,999,0,0,
3266,499,0,0,
3267,499,10,0,
3268,999,0,0,
3269,999,10,0,
3270,999,0,0,
3271,499,10,1,2025-01-09
3272,499,40,0,
3273,999,20,0,
3274,999,10,0,
3275,999,20,1,2024-10-15
3276,999,0,0,
3277,999,0,0,
3278,499,40,0,
3279,499,20,0,
3280,999,0,0,
3281,499,0,0,
3282,499,10,0,
3283,1999,30,1,2024-12-08
3284,1999,10,0,
3285,499,0,0,
3286,499,10,0,
3287,499,0,0,
3288,999,0,0,
3289,1999,0,0,
3290,499,10,1,2024-07-25
3291,499,20,1,2024-12-14
3292,1999,20,0,
3293,499,20,0,
3294,999,20,0,
3295,1999,30,1,2024-10-30
3296,499,0,0,
3297,999,0,0,
3298,499,0,0,
3299,499,0,1,2025-08-05
3300,999,0,0,
3301,499,30,0,
3302,1999,0,1,2024-05-10
3303,999,0,0,
3304,499,10,0,
3305,499,0,0,
3306,499,0,0,
3307,499,0,0,
3308,499,30,0,
3309,499,0,0,
3310,499,0,0,
3311,999,30,0,
3312,999,0,0,
3313,999,10,0,
3314,499,0,0,
3315,499,20,0,
3316,999,20,1,2025-05-30
3317,499,0,1,2025-02-04
3318,499,30,1,2023-06-22
3319,999,10,0,
3320,999,20,1,2026-04-09
3321,999,20,0,
3322,499,10,0,
3323,999,20,1,2025-11-23
3324,999,0,0,
3325,999,0,0,
3326,999,0,1,2024-11-29
3327,999,0,0,
3328,999,40,1,2025-09-20
3329,499,30,0,
3330,999,0,0,
3331,999,0,0,
3332,999,10,0,
3333,499,0,0,
3334,499,20,0,
3335,1999,10,0,
3336,999,10,0,
3337,1999,20,0,
3338,999,0,0,
3339,999,0,0,
3340,999,0,0,
3341,1999,20,0,
3342,999,0,0,
3343,999,30,0,
3344,499,0,0,
3345,499,10,0,
3346,999,0,0,
3347,499,40,0,
3348,499,0,0,
3349,499,10,0,
3350,499,40,0,
3351,499,0,1,2025-09-21
3352,499,10,0,
3353,1999,10,0,
3354,999,0,0,
3355,499,20,0,
3356,499,10,0,
3357,999,0,0,
3358,499,20,0,
3359,999,10,0,
3360,999,10,1,2025-04-29
3361,999,40,0,
3362,499,10,0,
3363,999,20,1,2023-10-21
3364,499,30,0,
3365,1999,10,0,
3366,999,20,0,
3367,499,0,0,
3368,499,0,0,
3369,499,20,1,2023-12-29
3370,999,30,0,
3371,499,0,0,
3372,999,20,1,2024-08-23
3373,499,0,0,
3374,999,10,1,2024-07-24
3375,999,20,0,
3376,999,10,0,
3377,999,0,1,2025-05-12
3378,499,0,1,2024-06-29
3379,499,40,0,
3380,999,10,1,2023-08-18
3381,499,0,0,
3382,499,0,0,
3383,499,0,0,
3384,499,10,0,
3385,499,20,0,
3386,1999,40,0,
3387,499,30,0,
3388,999,20,0,
3389,499,20,0,
3390,999,10,0,
3391,499,10,0,
3392,1999,20,0,
3393,1999,0,0,
3394,499,0,0,
3395,1999,40,1,2024-02-03
3396,1999,10,0,
3397,999,10,0,
3398,999,30,1,2024-02-26
3399,499,20,0,
3400,999,0,0,
3401,499,20,0,
3402,499,0,0,
3403,1999,0,0,
3404,499,40,1,2025-05-13
3405,999,20,0,
3406,999,30,0,
3407,1999,30,0,
3408,1999,10,0,
3409,499,30,1,2024-05-03
3410,499,20,0,
3411,499,0,0,
3412,499,20,1,2025-01-02
3413,499,0,0,
3414,499,0,0,
3415,999,0,0,
3416,999,10,0,
3417,499,0,0,
3418,999,0,0,
3419,499,20,0,
3420,499,20,0,
3421,999,0,0,
3422,999,40,0,
3423,999,20,0,
3424,499,30,0,
3425,999,0,0,
3426,999,40,1,2026-03-11
3427,999,40,0,
3428,999,10,1,2025-07-16
3429,1999,40,0,
3430,999,20,0,
3431,999,0,0,
3432,1999,30,0,
3433,999,10,0,
3434,499,0,1,2024-09-01
3435,999,0,0,
3436,499,10,1,2023-09-18
3437,499,20,0,
3438,999,30,0,
3439,1999,10,0,
3440,1999,10,0,
3441,499,20,0,
3442,999,10,0,
3443,499,20,0,
3444,1999,20,0,
3445,1999,40,0,
3446,999,20,0,
3447,999,20,1,2024-11-13
3448,999,30,0,
3449,999,30,0,
3450,499,0,1,2024-08-18
3451,499,10,0,
3452,999,30,0,
3453,999,40,0,
3454,499,0,1,2025-10-05
3455,1999,10,0,
3456,499,0,0,
3457,999,20,0,
3458,999,30,0,
3459,999,10,0,
3460,999,20,0,
3461,499,30,1,2024-09-29
3462,499,20,0,
3463,999,0,0,
3464,999,20,0,
3465,499,0,0,
3466,999,20,0,
3467,499,0,0,
3468,999,0,0,
3469,999,0,0,
3470,499,10,0,
3471,499,40,0,
3472,999,0,1,2025-02-16
3473,999,40,0,
3474,999,0,0,
3475,999,40,1,2023-10-03
3476,999,40,0,
3477,1999,0,0,
3478,999,30,0,
3479,499,10,0,
3480,499,20,0,
3481,499,20,0,
3482,999,0,1,2025-07-05
3483,499,20,0,
3484,1999,0,0,
3485,999,20,0,
3486,999,10,0,
3487,499,20,0,
3488,499,20,0,
3489,499,30,0,
3490,499,30,1,2024-01-13
3491,499,10,0,
3492,999,0,0,
3493,1999,0,0,
3494,1999,30,1,2025-08-28
3495,999,40,0,
3496,499,0,0,
3497,1999,10,0,
3498,1999,20,0,
3499,499,20,0,
3500,999,30,0,
3501,499,0,0,
3502,999,30,0,
3503,1999,0,0,
3504,499,10,0,
3505,1999,0,1,2025-06-08
3506,999,30,1,2025-06-22
3507,1999,0,0,
3508,499,0,0,
3509,999,30,0,
3510,499,10,0,
3511,499,30,0,
3512,499,20,1,2025-07-30
3513,1999,0,0,
3514,999,10,0,
3515,1999,0,0,
3516,1999,0,0,
3517,499,0,0,
3518,499,30,0,
3519,499,0,1,2023-06-24
3520,499,0,0,
3521,499,30,0,
3522,499,10,1,2025-11-11
3523,499,10,0,
3524,499,30,0,
3525,499,20,0,
3526,499,30,0,
3527,1999,20,0,
3528,999,20,1,2025-10-27
3529,1999,20,1,2025-05-26
3530,499,10,0,
3531,499,0,0,
3532,999,0,0,
3533,499,0,0,
3534,499,0,1,2024-11-18
3535,499,10,0,
3536,499,10,0,
3537,499,20,0,
3538,499,30,0,
3539,999,20,0,
3540,499,0,0,
3541,499,0,1,2025-07-01
3542,999,0,0,
3543,499,30,0,
3544,499,10,0,
3545,1999,30,0,
3546,499,0,0,
3547,499,20,1,2025-07-14
3548,499,20,0,
3549,499,30,1,2024-06-05
3550,999,10,0,
3551,999,20,0,
3552,499,30,1,2024-08-25
3553,999,40,0,
3554,999,0,0,
3555,499,20,1,2025-10-13
3556,999,0,1,2025-08-25
3557,499,30,0,
3558,499,40,1,2025-04-08
3559,499,10,0,
3560,499,40,0,
3561,499,20,0,
3562,999,20,1,2024-10-12
3563,499,10,0,
3564,499,10,0,
3565,499,40,0,
3566,999,0,0,
3567,999,30,0,
3568,999,0,0,
3569,999,20,0,
3570,1999,0,0,
3571,499,0,0,
3572,999,30,0,
3573,999,10,0,
3574,1999,10,0,
3575,1999,20,0,
3576,499,10,0,
3577,499,10,1,2024-07-27
3578,499,10,0,
3579,999,40,1,2024-12-04
3580,499,30,0,
3581,499,0,1,2025-04-22
3582,999,20,0,
3583,499,10,1,2024-03-11
3584,1999,0,1,2023-08-08
3585,499,30,0,
3586,499,0,0,
3587,499,0,0,
3588,999,0,0,
3589,499,40,1,2024-03-31
3590,499,20,0,
3591,1999,0,0,
3592,499,10,0,
3593,999,0,0,
3594,999,0,0,
3595,499,30,0,
3596,999,30,0,
3597,499,40,1,2025-03-16
3598,999,0,0,
3599,499,20,0,
3600,999,0,1,2024-05-14
3601,499,10,0,
3602,999,30,0,
3603,499,0,0,
3604,499,10,0,
3605,499,10,0,
3606,499,20,1,2024-03-22
3607,999,0,0,
3608,499,0,0,
3609,1999,20,0,
3610,1999,20,1,2023-10-13
3611,999,20,0,
3612,499,0,0,
3613,499,0,0,
3614,999,30,0,
3615,499,0,0,
3616,499,10,0,
3617,999,10,0,
3618,999,0,0,
3619,999,10,0,
3620,499,30,0,
3621,999,0,0,
3622,499,10,0,
3623,499,0,0,
3624,1999,40,0,
3625,499,0,0,
3626,499,0,0,
3627,499,0,0,
3628,1999,0,0,
3629,999,10,0,
3630,999,20,1,2024-07-18
3631,999,10,0,
3632,499,30,0,
3633,499,0,1,2025-06-25
3634,499,20,0,
3635,499,0,0,
3636,499,20,0,
3637,1999,30,1,2024-05-04
3638,499,40,0,
3639,499,20,0,
3640,499,30,0,
3641,499,20,1,2025-10-14
3642,1999,40,1,2024-11-03
3643,499,30,0,
3644,499,0,1,2026-01-13
3645,999,10,0,
3646,499,0,1,2024-04-15
3647,499,0,0,
3648,499,10,0,
3649,999,0,0,
3650,1999,0,0,
3651,999,10,0,
3652,499,0,1,2024-09-16
3653,999,30,0,
3654,499,30,0,
3655,499,40,0,
3656,499,30,1,2024-10-31
3657,499,20,0,
3658,999,10,0,
3659,999,0,0,
3660,1999,0,1,2025-09-02
3661,999,20,0,
3662,999,10,0,
3663,499,0,1,2024-02-04
3664,499,0,1,2023-11-18
3665,999,0,0,
3666,499,0,0,
3667,999,30,0,
3668,499,20,0,
3669,499,0,0,
3670,499,0,0,
3671,499,0,0,
3672,499,10,0,
3673,999,0,0,
3674,499,20,0,
3675,999,20,0,
3676,499,0,0,
3677,499,20,0,
3678,499,10,0,
3679,999,40,0,
3680,499,20,0,
3681,999,10,0,
3682,499,20,1,2026-02-28
3683,999,0,1,2024-08-08
3684,499,30,0,
3685,999,10,0,
3686,999,10,0,
3687,1999,10,0,
3688,499,0,0,
3689,499,30,0,
3690,499,30,1,2024-11-30
3691,999,0,0,
3692,999,10,0,
3693,999,0,0,
3694,499,0,0,
3695,499,0,0,
3696,499,30,1,2025-08-21
3697,1999,20,0,
3698,999,10,0,
3699,1999,30,0,
3700,499,20,0,
3701,999,0,1,2024-04-20
3702,999,0,0,
3703,499,0,0,
3704,999,0,0,
3705,1999,30,0,
3706,1999,20,0,
3707,999,0,0,
3708,499,10,0,
3709,499,0,0,
3710,1999,0,0,
3711,499,0,0,
3712,999,30,1,2024-02-07
3713,999,0,0,
3714,999,30,1,2024-04-08
3715,1999,20,0,
3716,499,20,1,2025-12-25
3717,499,30,0,
3718,499,0,1,2024-07-03
3719,499,30,0,
3720,499,0,0,
3721,499,40,1,2023-09-27
3722,999,30,0,
3723,1999,40,0,
3724,499,30,0,
3725,499,0,0,
3726,1999,30,0,
3727,499,0,1,2024-01-26
3728,499,20,0,
3729,499,30,0,
3730,999,0,0,
3731,499,0,0,
3732,1999,30,1,2025-11-24
3733,499,0,1,2024-11-23
3734,999,0,0,
3735,499,10,0,
3736,499,30,0,
3737,999,30,0,
3738,999,10,0,
3739,999,10,0,
3740,999,30,1,2025-04-16
3741,1999,10,0,
3742,999,10,0,
3743,999,0,0,
3744,499,40,0,
3745,499,10,0,
3746,499,20,0,
3747,999,0,0,
3748,499,20,0,
